,OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
1717,52636,LOVES TRAVEL STOP #414,"I-64, EXIT 25B & US-41",Haubstadt,IN,340,3.949,38.166920,-87.549740
1718,52638,STRIPES 7FLEET #42555,"I-20, EXIT 80 & SR-18",Monahans,TX,710,2.929,31.573420,-102.897660
1719,52640,SPEEDWAY #8316,US-30 & US-41,Dyer,IN,290,3.649,41.494400,-87.523550
1720,52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.37233333,32.186690,-81.198390
1721,52641,PILOT TRAVEL CENTER #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.419,32.186690,-81.198390
1722,52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,30,3.099,34.438210,-81.758470
1723,52643,Minit Mart #3,HIGHWAY 277 & FM 1589,Eagle Pass,TX,693,3.199,28.770180,-100.498920
1724,52644,ONE9 #058,"I-95, EXIT 180 & SR-48",Pleasant Hill                           ,NC,205,3.399,36.524580,-77.586730
1725,52646,FLYING J TRAVEL PLAZA #619,"I-70, EXIT 285",Aurora,CO,800,3.39233333,39.768350,-104.798850
1726,52647,FLYING J TRAVEL PLAZA #699,"I-70, EXIT 122",Millersport,OH,315,3.44566666,39.945520,-82.603940
1727,52648,Stripes #42566,US-67 & SR-158,Ballinger,TX,612,3.05566666,31.742350,-99.941190
1728,52649,FLYING J TRAVEL PLAZA #623,"I-10, EXIT 192 & US-90",Midway,FL,20,3.799,30.491450,-84.431240
1729,52651,TA NEW BRAUNFELS TRAVEL CENTER,"I-35, EXIT 193",New Braunfels,TX,740,3.449,29.689760,-98.114370
1730,52652,PILOT TRAVEL CENTERS #47,"I-275, EXIT 129",Georgetown,KY,410,3.20566666,36.995220,-85.929860
1731,52656,TRAVELING TIGER CENTER,"I-10, EXIT 87",Sierra Blanca,TX,640,3.15566666,31.172890,-105.358100
1732,52658,LOVES TRAVEL STOP #274,"I-40, EXIT 221 & SR-27",Okemah,OK,560,3.35566666,35.429180,-96.299680
1733,52659,LOVES TRAVEL STOP #276,"I-10, EXIT 20",Lordsburg,NM,640,3.45733333,32.354530,-108.747490
1734,52661,LOVES TRAVEL STOP #281,"I-35 WEST, EXIT 40",Fort Worth,TX,630,3.18733333,32.788170,-97.321130
1735,52663,EXXON,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,705,2.979,32.612810,-88.183620
1736,52664,PETRO STOPPING CENTER #378,I-81 EXIT 178B,Pittston,PA,200,4.16566666,41.330870,-75.738070
1737,52667,EXPRESS LANE TRAVEL CENTER,"I-20, EXIT 100 & US-80",Lawrence,MS,705,3.299,32.333690,-89.291350
1738,52669,COLUMBIA TRUCK STOP,US-46,Columbia,NJ,115,3.079,40.890080,-75.064230
1739,52674,FLYING J TRAVEL PLAZA #738,"I-20/FM707, EXIT 277",Tye,TX,575,3.124,32.468920,-99.875870
1740,52675,PILOT TRAVEL CENTER #907- TOWN PUMP,"I-94, EXIT 138",Miles City                              ,MT,780,3.499,46.383580,-105.870450
1741,52676,PILOT TRAVEL CENTERS #336,"I-80, EXIT 97 & US-219",Du Bois,PA,14,4.034,41.119030,-78.761160
1742,52678,STRIPES 7FLEET #42433,US-277,Bronte,TX,739,3.474,31.807830,-100.289980
1743,52679,LOVES TRAVEL STOP #404,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,150,3.979,40.122330,-74.718340
1744,52680,PILOT TRAVEL CENTER #91,"I-95, EXIT 329",Saint Johns,FL,75,3.424,30.075210,-81.498800
1745,52680,PILOT TRAVEL CENTERS #91,"I-95, EXIT 329",Saint Johns,FL,75,3.499,30.075210,-81.498800
1746,52683,PILOT TRAVEL CENTER #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.463,36.176420,-94.234910
1747,52683,PILOT TRAVEL CENTERS #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.459,36.176420,-94.234910
1748,52684,KWIK STAR #348,US-30/US-67,Clinton,IA,270,3.624,41.825870,-90.205210
1749,52685,LOVES TRAVEL STOP #275,"I-40/US-63, EXIT 233 & SR-261",Palestine,AR,435,3.31566666,34.965530,-90.906600
1750,52686,LOVES TRAVEL STOP #278,"I-40, EXIT 277",Joseph City,AZ,930,3.60733333,34.954350,-110.315450
1751,52687,LOVES TRAVEL STOP #286,"I-10, EXIT 17",Quartzsite,AZ,930,3.949,33.666620,-114.217480
1752,52690,LOVES TRAVEL STOP #415,"I-95 & OKEECHOBEE RD, EXIT 129",Fort Pierce,FL,95,3.50566666,27.243740,-80.832240
1753,52691,PILOT TRAVEL CENTERS #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.449,33.753000,-85.292360
1754,52691,PILOT TRAVEL CENTER #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.389,33.753000,-85.292360
1755,52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.699,38.715510,-89.924100
1756,52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439,38.715510,-89.924100
1757,52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439,38.715510,-89.924100
1758,52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439,38.715510,-89.924100
1759,52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.379,38.715510,-89.924100
1760,52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.579,38.715510,-89.924100
1761,52697,FLYING J TRAVEL PLAZA #747,"I-15, EXIT 261",Springville                             ,UT,835,3.76566666,40.183770,-111.646390
1762,60084,SUNSTOP #625,US-84,Ashford,AL,20,3.599,31.187900,-85.277600
1763,60106,SUNSTOP #619,US-84,Daleville,AL,720,3.399,31.289760,-85.705100
1764,60114,SUNSTOP #606,US-84/SR-167,Enterprise,AL,20,3.699,31.297150,-85.833640
1765,60136,HOBO PANTRY #18,US-431,Headland                                ,AL,20,3.599,31.347790,-85.327700
1766,60145,OCS QUICK STOP,US-43/SR-13,Mount Vernon                            ,AL,715,3.699,40.392920,-82.486770
1767,60147,HOP-IN FOOD STORES,US-82 & SR-22,Maplesville,AL,720,3.399,32.774000,-86.875030
1768,60191,PILOT #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899,33.498370,-112.942190
1769,60191,PILOT TRAVEL CENTER #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899,33.498370,-112.942190
1770,60206,TA EXPRESS #649,"I-25, EXIT 52",Walsenburg,CO,796,4.259,37.617840,-104.774420
1771,60208,BERKSHIRE PETROLEUM,"I-91, EXIT 9",North Haven,CT,100,3.549,41.347530,-72.867850
1772,60220,ZELLWOOD TRUCK STOP,US-441,Zellwood,FL,140,3.499,28.726520,-81.600930
1773,60224,SUNSTOP #419,US-19,Camilla,GA,20,3.499,31.218510,-84.186920
1774,60226,CIRCLE K #2723903,US-82 & SR-520,Dawson,GA,20,3.499,31.691720,-84.313620
1775,60229,96 TRAVEL PLAZA,"I-16, EXIT 24",Jeffersonville                          ,GA,85,3.399,32.660630,-83.452350
1776,60230,CIRCLE K #2745152,US-19,Pelham,GA,20,3.499,31.125860,-84.140300
1777,60242,KWIK STAR #711,US-18/US-52,Monona,IA,565,3.624,43.031980,-91.380580
1778,60243,PETRO MART,"I-29, EXIT 112",Onawa,IA,527,3.15733333,42.031170,-96.136100
1779,60245,STINKER #74,"I-84, EXIT 137",Bliss,ID,785,3.634,42.937940,-115.001290
1780,60248,METRO,"I-95, EXIT 12",Avenel                                  ,NJ,115,3.299,40.871930,-73.980380
1781,60250,ELIZABETH TRUCK STOP,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,115,3.399,40.661540,-74.184790
1782,60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.479,40.311990,-88.985880
1783,60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.549,40.311990,-88.985880
1784,60256,BOLLA MARKET,"I-84, EXIT 1",Montague,NJ,115,3.519,42.605030,-72.565410
1785,60270,CHUCKLES #27,SR-57,Washington                              ,IN,340,3.339,38.659770,-87.170210
1786,60273,24-7,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.05566666,39.364750,-101.059080
1787,60280,JUMP START #9,"I-35, EXIT 4",South Haven,KS,570,3.069,39.828610,-84.896480
1788,60282,CRVS #7,SR-96 & SR-27,Tribune,KS,525,3.399,38.465770,-101.752390
1789,60294,LITTLE CAPITOL EXXON,"I-10, EXIT 115",Breaux Bridge                           ,LA,600,3.899,30.314400,-91.836680
1790,60295,EXIT 80 TRAVEL PLAZA,"I-10, EXIT 80",Crowley                                 ,LA,730,3.109,30.235520,-92.390780
1791,60298,BEAU CHENE TRUCK STOP,"I-49, EXIT 11",Grand Coteau,LA,730,3.399,30.411080,-92.055080
1792,60313,WHITE MARSH TRUCK STOP,US-40,White Marsh                             ,MD,22,3.369,39.394690,-76.408750
1793,60316,CIRCLE K #4707001,"I-95, EXIT 264 & SR-158",Sherman,ME,170,3.93233333,45.871760,-68.393030
1794,60324,FUEL MART OF AMERICA,"I-75, EXIT 59",Detroit                                 ,MI,325,3.499,42.439130,-83.094900
1795,60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184                ",Memphis                                 ,MI,325,3.559,42.979280,-82.773240
1796,60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184                ",Memphis                                 ,MI,325,3.499,42.979280,-82.773240
1797,60328,SPEEDWAY #8748,"I-69, EXIT 6",Flint,MI,342,3.339,43.010530,-83.672720
1798,60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.899,44.660870,-84.713740
1799,60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.799,44.660870,-84.713740
1800,60333,LAKESHORE BP,US-2,Manistique,MI,287,3.499,45.968780,-86.170160
1801,60341,SNAPPY FOOD MART,ST 60,Tekonsha,MI,431,3.589,42.093730,-84.986190
1802,60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.789,44.685940,-85.656190
1803,60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.729,44.685940,-85.656190
1804,60344,DORR TRUCK STOP,"US-131, EXIT 68",Wayland,MI,344,3.499,42.645680,-85.546540
1805,60347,KWIK TRIP #875,"I-90, EXIT 157, BRIDGE ST ENTRANCE",Albert Lea,MN,515,3.324,43.650780,-93.363020
1806,60358,PETRO SERVE USA #54,US-10,Glyndon,MN,341,3.449,46.877140,-96.584780
1807,60372,FLYING W CONVENIENCE STORE,SR-96,Carthage                                ,MO,277,3.199,37.178820,-94.321950
1808,60373,FLYING J #571,"I-57, EXIT 12 & US-60",Charleston,MO,490,3.559,36.976210,-89.254810
1809,60374,PILOT TRAVEL CENTERS #385,US-54 & SR-13,Collins                                 ,MO,416,3.49566666,37.909320,-93.625120
1810,60379,FAST LANE #50,US-54/SR-19,Laddonia,MO,540,3.15733333,39.241880,-91.645560
1811,60380,AMOCO,US-63/US-136,Lancaster,MO,320,3.249,40.522310,-92.526880
1812,60382,WINDSTARS #5101,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.036560,-94.500060
1813,60383,CASEYS #4399,"I-70, EXIT 175",New Florence,MO,392,2.949,38.900430,-91.459790
1814,60392,Kangaroo Crossing #1107,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,705,3.199,32.309060,-89.803270
1815,60398,TOWN PUMP FOOD STORE #610,"I-90, EXIT 333",Livingston                              ,MT,786,3.644,45.660980,-110.563840
1816,60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499,48.775960,-104.564540
1817,60416,MINUTEMAN FOOD MART #20,US-74 & US-76,Whiteville                              ,NC,245,3.46066666,34.349780,-78.664570
1818,60420,PUMP & PANTRY #35,US-183,Alma,NE,330,3.459,40.189820,-99.368510
1819,60426,BONS BONS MOBIL,US-3,Merrimack,NH,125,3.699,42.852720,-71.491730
1820,60434,ENRITE,US-9,Linden,NJ,79,3.34233333,40.634820,-74.235560
1821,60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.799,41.619450,-88.447910
1822,60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.499,41.619450,-88.447910
1823,60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.599,41.619450,-88.447910
1824,60460,HAHN OIL,US-36,Coshocton                               ,OH,315,3.299,40.283840,-81.870880
1825,60461,TRUE NORTH #704,"I-75, EXIT 56A",Dayton                                  ,OH,317,3.799,34.763950,-85.001920
1826,60463,Anna Truck Stop,"I-75, EXIT 99",Anna,OH,411,3.01566666,40.391960,-84.160830
1827,60465,MOTOMART #4129,ST 309,Marion                                  ,OH,411,3.34233333,39.428420,-81.464660
1828,60471,FUEL MART #701,"I-480/I-271, EXIT 23 & SR-8",Bedford,OH,305,3.529,41.403270,-81.527860
1829,60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599,41.244280,-82.611960
1830,60476,PETES #11,US-75,Dewey,OK,560,3.154,36.773330,-95.935440
1831,60508,FEGLEY VALERO,SR-309,Tamaqua,PA,90,3.599,40.837920,-75.994810
1832,60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899,33.370450,-79.278480
1833,60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,46,3.38566666,34.772010,-80.391200
1834,60516,ENMARKET #892,"I-95, EXIT 150",Harleyville,SC,195,3.399,32.253870,-81.115950
1835,60519,CORNER PANTRY #25,US-14,Huron,SD,571,3.079,44.370260,-98.201380
1836,60538,TEXACO #380031,ST 21W,Bryan,TX,765,3.399,31.218050,-99.842910
1837,60539,SHELL,US-96 & SR-62/FM-1004,Buna,TX,610,3.10233333,30.441690,-93.969200
1838,60540,CIRCLE K #2706340,"I-20, EXIT 533",Canton,TX,630,2.77566666,32.543030,-95.760470
1839,60551,CIRCLE K #2744522,"I-30, EXIT 201  I-30 & SR-8",New Boston,TX,766,2.94233333,33.459790,-94.408160
1840,60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333,34.204860,-101.741580
1841,60565,CEFCO #2006,"I-40, EXIT 163",Shamrock,TX,585,3.099,35.227210,-100.181200
1842,60579,SPEEDWAY #4633,US-220/US-221/US-460,Roanoke,VA,185,3.399,37.266800,-79.944130
1843,60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,4.099,47.310080,-120.070390
1844,60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,3.999,47.310080,-120.070390
1845,60589,RIVER COUNTRY PLAZA,"SR-29, EXIT 91",Cadott,WI,295,3.39733333,44.937690,-91.151610
1846,60590,DARLINGTON MINI MART,SR-23 & SR-81,Darlington,WI,420,3.399,42.676940,-90.118280
1847,60601,HOLIDAY STATIONSTORE #2746229,US-53/US-2,Superior,WI,545,3.339,46.720570,-92.079040
1848,60635,EXXON ON THE RUN,US-62/US-412 & SR-126,Gassville                               ,AR,535,3.695,36.288060,-92.481730
1849,60650,SHELL DBA ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.259,32.947460,-112.716360
1850,60650,ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.359,32.947460,-112.716360
1851,60700,PWI #502,"I-70/US-40, EXIT 259",Golden,CO,800,3.199,39.701700,-105.241400
1852,60707,REATA TRAVEL STOP,"I-76, EXIT 125",Sterling,CO,800,3.399,40.616970,-103.174520
1853,60708,CRVS STORE #6,US-385,Wray,CO,800,3.449,40.220980,-102.245850
1854,60762,BP,US-1 & US-341,Baxley,GA,195,3.599,31.778470,-82.348750
1855,60768,GAS N GO FOOD STORE,"I-75, EXIT 290/US-41",Cartersville,GA,48,2.94233333,34.095750,-84.740290
1856,60773,NEIGHBORS EXPRESS,US-341/SR-27 & US-129 ALT/SR-340,Hawkinsville,GA,20,3.399,32.282200,-83.464740
1857,60779,Marathon,US-129,Eatonton                                ,GA,85,3.399,33.349840,-83.391510
1858,60781,JP PERRY,"I-75, EXIT 138",Perry                                   ,GA,85,3.08233333,32.488900,-83.742390
1859,60783,CIRCLE K #2723324,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,16,3.439,34.603490,-83.519350
1860,60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333,33.771330,-84.639720
1861,60788,SPRINT FOODS #722,US-1/SR-4/SR-17 & SR-24,Louisville                              ,GA,85,4.099,33.004100,-82.395810
1862,60791,MARATHON #9,"I-475, EXIT 1",Macon,GA,85,3.039,32.758720,-83.711030
1863,60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,10,3.62566666,31.597100,-83.250450
1864,60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699,34.268810,-85.214000
1865,60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.41566666,32.866360,-82.404800
1866,60807,BATAVIA GARDENS AND GAS,"US-34, EXIT 203",Batavia,IA,320,3.379,41.013590,-92.149940
1867,60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.652990,-92.459560
1868,60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.085450,-91.588990
1869,60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599,39.703120,-91.033950
1870,60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759,41.960160,-88.120450
1871,60834,SPEEDWAY #7422,SR-43,Burbank,IL,293,3.619,41.738980,-87.799330
1872,60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.499,40.772920,-89.749320
1873,60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.399,40.772920,-89.749320
1874,60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.899,40.772920,-89.749320
1875,60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.699,41.612880,-90.194360
1876,60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.999,41.612880,-90.194360
1877,60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.799,41.612880,-90.194360
1878,60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.249,41.905260,-88.008700
1879,60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.349,41.905260,-88.008700
1880,60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.299,41.905260,-88.008700
1881,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189,38.732900,-88.094490
1882,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.249,38.732900,-88.094490
1883,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.399,38.732900,-88.094490
1884,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189,38.732900,-88.094490
1885,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.349,38.732900,-88.094490
1886,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.399,38.732900,-88.094490
1887,60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.599,40.166040,-89.418010
1888,60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.649,40.166040,-89.418010
1889,60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona                                  ,IL,280,3.499,41.057930,-89.001810
1890,60881,GAS AND STUFF,"I-64, EXIT 118",Georgetown                              ,IN,415,3.799,38.283730,-85.916790
1891,60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.81566666,41.589040,-85.842590
1892,60887,STERNBERG CITGO TRUCK STOP,"I-64, EXIT 57",Jasper                                  ,IN,340,3.759,41.019620,-87.271030
1893,60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.099,38.835440,-88.787940
1894,60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.199,38.835440,-88.787940
1895,60900,7-ELEVEN #40504,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,465,3.999,41.722900,-86.603590
1896,60902,SPEEDWAY #6674,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,465,3.69066666,41.730250,-86.338170
1897,60913,J Mart #1,"HWY 50 E, HWY 83 N",Garden City,KS,525,3.529,37.964820,-100.839400
1898,60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159,39.828060,-100.534220
1899,60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399,29.812880,-91.512580
1900,60979,TOBACCO PLUS #5,"I-10, EXIT 4 & US-90",Vinton,LA,690,2.999,30.156130,-93.634950
1901,60988,GULF OIL LP #5020,"I-90, MM291",Blandford,MA,215,3.914,42.204500,-72.945790
1902,60989,Blandford Service Plaza Westbound,"I-90, EXIT MM29",Blandford,MA,215,3.919,42.204500,-72.945790
1903,60993,GULF #5165,"I-90, EXIT 12",Framingham,MA,34,4.06566666,42.310590,-71.431470
1904,60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914,42.169120,-72.464040
1905,60998,GULF OIL #5030,"I-90, EXIT 7",Ludlow,MA,215,3.909,42.171190,-72.466370
1906,61004,Applegreen,SR-15,Sturbridge,MA,215,3.999,42.110040,-72.083040
1907,61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough                             ,MA,215,3.909,42.243230,-71.592850
1908,61019,MARDELA GOOSE CREEK FOOD STORE,US-50,Mardela Springs                         ,MD,194,3.979,38.462940,-75.751420
1909,61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover                                ,MD,194,3.259,38.128260,-75.699690
1910,61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.259,43.593210,-83.890270
1911,61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.199,43.593210,-83.890270
1912,61030,HAGGERTY JOY MOBIL,I-275,Canton                                  ,MI,325,3.699,42.286570,-83.443330
1913,61032,MARATHON,US-10/US-127,Clare,MI,260,3.289,43.814750,-84.768370
1914,61032,MARATHON,US-10/US-127,Clare,MI,260,3.299,43.814750,-84.768370
1915,61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit                                 ,MI,325,3.499,42.275420,-83.160310
1916,61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849,42.737380,-83.763810
1917,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.399,42.969020,-83.681980
1918,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.289,42.969020,-83.681980
1919,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.089,42.969020,-83.681980
1920,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.259,42.969020,-83.681980
1921,61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499,42.371390,-85.655850
1922,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.499,45.926680,-86.974750
1923,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.319,45.926680,-86.974750
1924,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.399,45.926680,-86.974750
1925,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.449,45.926680,-86.974750
1926,61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.589,42.100330,-84.996440
1927,61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.519,42.100330,-84.996440
1928,61076,Holiday StationStore #2746408,"I-35, EXIT 129",Forest Lake,MN,448,3.399,45.253800,-93.023030
1929,61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.518070,-95.376400
1930,61090,Northdale Oil,US-59 & SR-1,Thief River Falls                       ,MN,355,3.239,48.213950,-96.231850
1931,61093,CIRCLE K #2746501,"I-90, EXIT 45 & SR-60",Worthington,MN,432,3.14233333,43.637700,-95.627880
1932,61099,LOVES TRAVEL STOP #488,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,540,3.38233333,38.007890,-90.225170
1933,61102,FAST LANE #54,US-63,Columbia,MO,310,3.20733333,38.861840,-92.249620
1934,61106,TEMP STOP #102,US-54 & SR-52,Eldon,MO,392,3.199,38.338970,-92.583240
1935,61110,HB OF RANDOLPH,"I-435, EXIT 55B & SR-210",Kansas City,MO,400,3.149,39.307690,-94.665930
1936,61111,Caseys #4540,"I-35, EXIT 40 & SR-116",Lathrop,MO,400,3.07566666,39.557230,-94.319820
1937,61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469,39.363600,-92.404440
1938,61118,MIDWEST PETROLEUM #21,"I-55, EXIT 129",Perryville,MO,275,2.99066666,37.712530,-89.894510
1939,61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199,31.438470,-89.423440
1940,61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg                              ,MS,620,3.499,31.889800,-88.986450
1941,61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.514330,-88.538530
1942,61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099,34.952550,-88.903380
1943,61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.913220,-89.172070
1944,61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629,48.594670,-109.228280
1945,61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.060890,-109.432900
1946,61193,SPEEDWAY #8502,"I-75, EXIT 161 & CR-99",Findlay,OH,411,3.299,41.085150,-83.659790
1947,61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649,34.996910,-78.303540
1948,61205,SPEEDWAY #6961,"I-40, EXIT 303",Garner,NC,177,2.92066666,35.717790,-78.583780
1949,61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,35.994800,-79.868100
1950,61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859,36.052180,-80.822430
1951,61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249,48.111540,-98.871870
1952,61269,FLYING J #489,"I-29, EXIT 138",Grand Forks,ND,341,3.61566666,47.692160,-97.453090
1953,61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499,46.923460,-98.005670
1954,61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899,53.239850,-1.437360
1955,61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,115,3.349,40.717480,-74.043850
1956,61301,SUNOCO- WALT WHITMAN PLAZA #7007,"NJTP,MILE POST 30",Cherry Hill,NJ,150,3.899,39.941270,-75.000770
1957,61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,115,3.909,40.328290,-74.505460
1958,61305,BP,US-130,Cranbury,NJ,150,3.14566666,40.314300,-74.508980
1959,61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,115,3.199,40.826630,-74.077240
1960,61312,BLUE STAR,US-202 & SR-31,Flemington                              ,NJ,115,3.399,40.534150,-74.857490
